EngagementID,ContentID,ContentType,Views,Clicks,Likes,EngagementDate,CampaignID,ProductID
2141,32,SOCIAL MEDIA,3242,530,67,10-11-2024 00:00,16,8
2142,27,BLOG,3755,484,34,19-10-2024 00:00,19,14
2143,34,SOCIAL MEDIA,1377,68,4,08-07-2025 00:00,19,18
2145,47,SOCIAL MEDIA,3493,187,8,06-11-2024 00:00,7,19
2146,48,BLOG,1892,189,20,06-06-2024 00:00,18,12
2147,17,SOCIAL MEDIA,3532,263,49,01-09-2024 00:00,14,16
2148,41,SOCIAL MEDIA,929,36,1,18-12-2025 00:00,16,12
2149,29,BLOG,6974,1894,520,26-09-2023 00:00,15,12
2150,37,SOCIAL MEDIA,3221,1045,215,27-11-2023 00:00,7,1
2151,6,BLOG,887,105,2,08-04-2025 00:00,5,9
2152,28,VIDEO,1262,454,143,01-09-2023 00:00,12,10
2154,26,BLOG,614,31,2,04-03-2025 00:00,17,3
2155,2,VIDEO,127,13,1,17-10-2023 00:00,16,4
2156,17,BLOG,9673,1081,278,05-02-2023 00:00,19,15
2157,5,SOCIAL MEDIA,2290,198,34,29-03-2024 00:00,9,18
2158,12,SOCIAL MEDIA,1222,156,9,05-02-2025 00:00,17,20
2159,5,VIDEO,4803,967,186,09-06-2024 00:00,12,1
2160,10,SOCIAL MEDIA,3264,883,221,21-01-2024 00:00,10,4
2161,1,SOCIAL MEDIA,26,1,0,13-08-2025 00:00,1,17
2162,37,BLOG,1837,142,29,02-09-2024 00:00,17,4
2164,16,SOCIAL MEDIA,518,57,9,17-08-2024 00:00,3,1
2165,41,SOCIAL MEDIA,3552,248,53,07-03-2024 00:00,19,17
2168,41,SOCIAL MEDIA,2010,376,47,21-10-2024 00:00,19,2
2169,24,SOCIAL MEDIA,633,81,30,27-08-2023 00:00,7,18
2170,15,BLOG,3115,139,16,28-10-2024 00:00,17,3
2173,14,BLOG,441,12,0,05-06-2025 00:00,15,13
2175,45,BLOG,1348,169,8,06-01-2025 00:00,4,8
2176,21,SOCIAL MEDIA,761,135,28,17-09-2024 00:00,7,9
2177,45,VIDEO,907,17,0,27-07-2025 00:00,4,5
2178,47,BLOG,1462,665,244,16-03-2023 00:00,14,19
2179,17,VIDEO,594,54,11,25-09-2024 00:00,19,13
2180,19,SOCIAL MEDIA,4529,699,255,27-08-2023 00:00,18,8
2183,29,VIDEO,7176,528,161,20-10-2023 00:00,10,14
2184,21,SOCIAL MEDIA,2519,138,4,30-03-2025 00:00,15,1
2187,42,BLOG,954,166,25,13-12-2023 00:00,8,2
2188,5,SOCIAL MEDIA,382,24,1,13-07-2025 00:00,12,3
2189,32,BLOG,3154,113,13,17-01-2025 00:00,2,20
2191,19,BLOG,5680,827,324,03-06-2023 00:00,7,3
2192,8,BLOG,89,3,0,16-04-2025 00:00,1,15
2193,19,SOCIAL MEDIA,3057,1034,75,15-12-2023 00:00,5,16
2194,32,VIDEO,6172,2823,941,10-03-2023 00:00,4,2
2196,43,SOCIAL MEDIA,261,30,6,01-05-2023 00:00,8,13
2197,14,VIDEO,972,328,62,09-12-2023 00:00,18,7
2198,8,VIDEO,218,12,0,13-07-2025 00:00,9,5
2199,27,VIDEO,4058,832,169,24-03-2024 00:00,5,16
2200,45,SOCIAL MEDIA,1364,105,6,14-07-2025 00:00,7,19
2201,35,SOCIAL MEDIA,1681,104,4,22-05-2025 00:00,7,16
2203,7,VIDEO,4900,1170,393,06-05-2023 00:00,13,14
2204,4,VIDEO,696,28,3,23-02-2025 00:00,12,7
2205,3,BLOG,2077,117,13,11-01-2025 00:00,17,7
2206,19,BLOG,382,139,16,03-05-2023 00:00,13,19
2207,21,SOCIAL MEDIA,3475,698,62,26-02-2024 00:00,8,1
2208,4,BLOG,689,62,5,22-10-2024 00:00,15,6
2210,45,SOCIAL MEDIA,978,185,32,26-09-2023 00:00,3,6
2212,16,VIDEO,362,5,0,06-11-2025 00:00,1,3
2213,6,BLOG,6123,1627,461,07-06-2023 00:00,15,7
2214,50,VIDEO,3179,274,29,05-11-2024 00:00,5,11
2215,24,VIDEO,3964,927,243,27-12-2023 00:00,5,17
2216,11,VIDEO,4773,590,71,25-05-2024 00:00,15,6
2217,47,VIDEO,453,11,0,16-10-2025 00:00,13,12
2218,23,SOCIAL MEDIA,3493,1187,300,07-07-2023 00:00,8,9
2219,22,VIDEO,296,14,1,30-04-2025 00:00,10,5
2221,36,VIDEO,2939,296,25,09-11-2024 00:00,9,14
2222,30,VIDEO,4786,612,95,20-04-2024 00:00,8,12
2223,30,SOCIAL MEDIA,6638,2582,658,13-06-2023 00:00,4,18
2224,30,BLOG,671,12,0,12-11-2025 00:00,20,16
2225,14,VIDEO,348,4,0,21-10-2025 00:00,11,11
2227,3,BLOG,653,93,4,08-11-2024 00:00,6,19
2228,12,VIDEO,725,74,15,24-11-2023 00:00,20,18
2229,22,BLOG,1073,74,12,20-09-2024 00:00,14,5
2230,32,SOCIAL MEDIA,3279,203,31,10-12-2024 00:00,16,19
2231,21,VIDEO,233,17,2,03-01-2025 00:00,1,10
2232,34,SOCIAL MEDIA,280,69,19,25-03-2024 00:00,16,2
2233,47,SOCIAL MEDIA,2723,327,46,27-08-2024 00:00,17,1
2234,49,VIDEO,1111,54,3,13-07-2025 00:00,8,6
2235,19,SOCIAL MEDIA,1989,214,5,06-05-2025 00:00,1,14
2236,32,SOCIAL MEDIA,1049,175,32,28-03-2024 00:00,4,14
2238,45,SOCIAL MEDIA,173,63,5,29-07-2023 00:00,14,3
2239,17,BLOG,163,3,0,15-09-2025 00:00,4,5
2240,30,SOCIAL MEDIA,2889,250,16,24-12-2024 00:00,2,9
2242,9,BLOG,4533,817,40,29-07-2024 00:00,4,12
2243,37,VIDEO,1930,396,66,23-09-2024 00:00,18,3
2245,40,VIDEO,653,18,0,02-09-2025 00:00,9,8
2246,4,SOCIAL MEDIA,1111,98,20,28-07-2024 00:00,17,3
2247,34,BLOG,5629,2032,888,26-03-2023 00:00,15,4
2248,31,BLOG,1939,162,48,01-10-2023 00:00,18,19
2249,15,BLOG,5573,979,242,15-02-2024 00:00,3,7
2251,27,SOCIAL MEDIA,2953,1032,229,06-08-2023 00:00,13,8
2252,34,BLOG,769,22,0,25-12-2025 00:00,7,3
2253,8,VIDEO,785,70,8,15-02-2024 00:00,18,10
2254,37,SOCIAL MEDIA,917,32,1,16-10-2025 00:00,5,14
2255,14,SOCIAL MEDIA,493,51,4,02-12-2024 00:00,12,6
2256,23,BLOG,3236,600,68,13-11-2024 00:00,15,5
2257,27,VIDEO,2122,346,64,23-10-2024 00:00,10,4
2258,13,BLOG,2734,489,125,10-05-2023 00:00,16,13
2259,13,VIDEO,3708,684,61,15-08-2023 00:00,7,13
2260,30,VIDEO,503,80,12,19-10-2024 00:00,18,18
2261,39,VIDEO,3812,619,156,02-02-2024 00:00,2,13
2262,1,SOCIAL MEDIA,108,5,0,04-10-2025 00:00,6,12
2263,34,SOCIAL MEDIA,341,52,8,19-10-2024 00:00,5,19
2264,13,BLOG,3981,863,199,24-05-2024 00:00,8,1
2269,29,VIDEO,983,61,3,26-11-2024 00:00,16,1
2270,4,SOCIAL MEDIA,2028,350,22,26-09-2024 00:00,14,18
2271,43,SOCIAL MEDIA,2288,231,11,22-12-2024 00:00,5,11
2272,3,VIDEO,373,97,14,12-03-2024 00:00,3,2
2274,48,BLOG,6033,2366,433,23-04-2023 00:00,10,4
2275,25,BLOG,2171,383,16,02-10-2024 00:00,6,10
2278,39,SOCIAL MEDIA,1461,120,10,13-04-2025 00:00,16,19
2279,7,VIDEO,1956,108,8,22-05-2025 00:00,14,14
2280,38,VIDEO,80,2,0,16-12-2025 00:00,6,15
2281,24,VIDEO,4418,648,137,07-01-2024 00:00,17,9
2284,15,SOCIAL MEDIA,8876,1278,448,21-03-2023 00:00,20,16
2286,20,BLOG,449,29,6,29-07-2024 00:00,18,20
2288,19,SOCIAL MEDIA,3418,426,162,02-07-2023 00:00,1,15
2289,30,BLOG,2817,178,37,21-02-2024 00:00,14,14
2290,46,SOCIAL MEDIA,1066,160,24,14-11-2024 00:00,4,17
2291,35,BLOG,808,29,1,28-12-2025 00:00,2,5
2293,40,SOCIAL MEDIA,3605,539,87,07-06-2024 00:00,5,13
2294,34,VIDEO,640,28,1,20-10-2025 00:00,10,12
2295,48,BLOG,3187,280,41,11-09-2024 00:00,9,9
2296,43,SOCIAL MEDIA,314,140,21,09-04-2023 00:00,3,11
2297,25,BLOG,2041,293,24,04-12-2024 00:00,3,14
2298,17,SOCIAL MEDIA,3481,659,125,09-10-2024 00:00,9,20
2299,39,VIDEO,3131,687,299,01-04-2023 00:00,11,20
2300,50,VIDEO,5160,981,75,26-01-2024 00:00,16,12
2301,44,BLOG,1702,309,33,09-01-2024 00:00,8,13
2302,13,BLOG,785,11,0,30-11-2025 00:00,11,10
2303,38,SOCIAL MEDIA,895,105,19,02-05-2024 00:00,3,3
2304,6,BLOG,3446,1161,147,15-01-2023 00:00,7,6
2306,18,BLOG,5444,817,286,09-05-2023 00:00,14,12
2309,5,BLOG,555,26,0,08-08-2025 00:00,9,18
2310,24,VIDEO,1934,167,13,27-02-2025 00:00,12,9
2311,14,SOCIAL MEDIA,808,26,1,23-06-2025 00:00,9,18
2312,24,VIDEO,395,10,0,05-11-2025 00:00,7,7
2313,4,BLOG,3592,435,77,13-10-2024 00:00,11,9
2314,33,SOCIAL MEDIA,4584,428,35,31-01-2024 00:00,8,3
2315,13,SOCIAL MEDIA,1150,298,41,17-02-2024 00:00,19,18
2316,18,SOCIAL MEDIA,5770,844,233,02-04-2024 00:00,4,18
2317,28,VIDEO,1816,282,25,26-09-2024 00:00,20,7
2318,30,BLOG,2783,299,57,25-03-2024 00:00,13,1
2321,32,VIDEO,4382,1337,111,26-08-2023 00:00,16,5
2322,21,VIDEO,1144,41,2,23-06-2025 00:00,13,6
2323,10,BLOG,791,13,0,30-07-2025 00:00,4,16
2324,5,SOCIAL MEDIA,776,148,42,11-03-2024 00:00,10,8
2325,17,VIDEO,3480,409,38,13-10-2024 00:00,10,2
2326,16,BLOG,467,28,1,22-07-2025 00:00,1,15
2327,44,BLOG,2845,263,55,18-11-2023 00:00,14,19
2328,42,SOCIAL MEDIA,4599,741,248,12-07-2023 00:00,18,14
2329,42,BLOG,795,25,2,18-03-2025 00:00,13,20
2330,44,SOCIAL MEDIA,1747,264,47,28-11-2024 00:00,11,11
2331,7,SOCIAL MEDIA,932,87,9,01-05-2025 00:00,12,9
2333,44,SOCIAL MEDIA,4773,1646,243,10-11-2023 00:00,12,4
2335,49,VIDEO,1043,55,5,27-04-2025 00:00,8,5
2336,40,SOCIAL MEDIA,1558,169,16,15-03-2025 00:00,16,2
2338,25,VIDEO,1668,156,27,14-10-2024 00:00,4,2
2339,15,VIDEO,1151,52,1,13-08-2025 00:00,3,19
2340,34,SOCIAL MEDIA,1648,476,137,19-06-2023 00:00,12,12
2341,44,SOCIAL MEDIA,2915,1016,296,25-09-2023 00:00,1,13
2342,35,VIDEO,3069,615,148,16-12-2023 00:00,10,4
2343,19,SOCIAL MEDIA,1936,76,13,16-11-2024 00:00,11,1
2344,21,BLOG,4209,475,64,07-01-2023 00:00,12,4
2346,17,SOCIAL MEDIA,534,27,2,22-06-2025 00:00,18,4
2347,1,VIDEO,1137,32,0,19-08-2025 00:00,7,15
2348,49,BLOG,319,52,9,28-10-2024 00:00,16,19
2349,23,BLOG,7708,1242,231,14-04-2023 00:00,15,14
2350,24,BLOG,1225,30,0,16-04-2025 00:00,3,1
2352,22,VIDEO,225,6,0,09-11-2025 00:00,3,10
2353,5,VIDEO,127,5,0,24-10-2025 00:00,5,10
2354,14,SOCIAL MEDIA,3896,927,312,15-11-2023 00:00,8,17
2356,32,BLOG,3393,734,100,11-09-2023 00:00,20,12
2357,26,SOCIAL MEDIA,795,87,9,25-04-2025 00:00,18,5
2359,38,SOCIAL MEDIA,2957,711,98,10-03-2024 00:00,13,7
2361,18,SOCIAL MEDIA,229,11,0,31-10-2025 00:00,3,10
2362,14,SOCIAL MEDIA,1886,80,11,27-01-2025 00:00,12,10
2364,24,BLOG,4984,605,173,10-04-2023 00:00,17,19
2365,29,BLOG,654,30,1,06-11-2025 00:00,19,9
2366,36,SOCIAL MEDIA,1548,101,12,12-03-2025 00:00,11,19
2367,34,BLOG,1838,171,12,09-09-2024 00:00,8,15
2368,38,SOCIAL MEDIA,5012,1462,227,10-02-2024 00:00,13,10
2369,27,BLOG,4655,857,96,24-07-2023 00:00,2,2
2370,22,BLOG,3466,420,35,23-06-2023 00:00,9,1
2371,25,BLOG,1028,77,2,16-07-2025 00:00,19,14
2372,31,BLOG,1630,114,13,19-11-2024 00:00,2,10
2373,5,VIDEO,6321,1308,415,25-09-2023 00:00,15,4
2374,14,SOCIAL MEDIA,2299,294,45,08-06-2024 00:00,19,7
2375,7,BLOG,1394,85,17,03-08-2024 00:00,12,6
2376,23,BLOG,223,7,0,28-12-2025 00:00,4,18
2377,50,SOCIAL MEDIA,527,9,0,08-09-2025 00:00,3,13
2380,34,BLOG,7069,1989,336,16-09-2023 00:00,19,9
2381,18,SOCIAL MEDIA,1670,185,13,14-11-2024 00:00,20,5
2383,2,VIDEO,1329,54,3,15-07-2025 00:00,14,8
2384,25,SOCIAL MEDIA,281,8,0,11-11-2025 00:00,5,19
2386,28,VIDEO,825,51,2,12-08-2025 00:00,4,16
2387,23,BLOG,1648,137,23,23-06-2024 00:00,10,16
2388,18,SOCIAL MEDIA,4070,1154,127,20-07-2023 00:00,10,2
2389,26,SOCIAL MEDIA,2083,172,24,22-02-2024 00:00,3,10
2390,35,SOCIAL MEDIA,8365,1763,584,26-02-2023 00:00,6,11
2392,10,SOCIAL MEDIA,845,19,1,02-07-2025 00:00,10,13
2393,19,SOCIAL MEDIA,885,16,0,10-12-2025 00:00,6,5
2394,5,SOCIAL MEDIA,196,4,0,27-12-2025 00:00,16,11
2395,5,VIDEO,8891,2377,534,15-03-2023 00:00,2,5
2396,22,VIDEO,4510,705,209,31-12-2023 00:00,15,3
2400,27,SOCIAL MEDIA,7247,1796,420,30-03-2023 00:00,16,9
2402,32,SOCIAL MEDIA,3265,618,50,05-06-2024 00:00,17,10
2403,43,SOCIAL MEDIA,7193,2365,609,14-06-2023 00:00,3,17
2405,5,SOCIAL MEDIA,1055,398,155,23-02-2023 00:00,13,12
2406,47,VIDEO,582,138,36,31-12-2023 00:00,4,18
2407,37,SOCIAL MEDIA,260,13,0,03-07-2025 00:00,7,3
2408,48,VIDEO,955,74,4,10-06-2025 00:00,6,14
2409,2,BLOG,4867,454,131,26-12-2023 00:00,6,2
2410,35,SOCIAL MEDIA,5372,1685,434,22-01-2024 00:00,16,15
2412,22,SOCIAL MEDIA,4091,740,56,25-07-2024 00:00,10,13
2413,6,VIDEO,3001,394,51,11-01-2025 00:00,19,3
2414,29,BLOG,344,16,0,19-12-2025 00:00,11,13
2415,38,VIDEO,796,74,14,13-11-2023 00:00,12,1
2416,33,VIDEO,2451,729,81,19-09-2023 00:00,16,6
2417,29,SOCIAL MEDIA,2044,667,219,08-07-2023 00:00,7,4
2418,34,VIDEO,4653,764,120,29-10-2023 00:00,3,19
2419,18,VIDEO,8800,1514,639,24-03-2023 00:00,11,7
2422,35,VIDEO,2887,587,67,29-08-2023 00:00,14,6
2423,20,SOCIAL MEDIA,2663,1288,312,31-01-2023 00:00,18,16
2424,33,VIDEO,8532,2442,830,28-05-2023 00:00,15,12
2425,47,SOCIAL MEDIA,1546,658,163,09-04-2023 00:00,10,1
2426,48,SOCIAL MEDIA,1822,232,25,23-12-2024 00:00,16,2
2427,36,VIDEO,5382,1091,311,08-01-2024 00:00,19,17
2428,21,BLOG,4577,1951,356,12-04-2023 00:00,18,20
2430,11,SOCIAL MEDIA,499,94,14,17-08-2024 00:00,8,10
2431,48,VIDEO,4531,534,114,11-02-2024 00:00,16,9
2432,13,SOCIAL MEDIA,1456,273,63,21-05-2024 00:00,4,10
2434,9,SOCIAL MEDIA,7066,2442,471,18-04-2023 00:00,19,5
2435,38,VIDEO,4791,745,112,22-07-2024 00:00,6,20
2437,24,SOCIAL MEDIA,69,5,0,04-05-2025 00:00,18,17
2438,19,SOCIAL MEDIA,1220,95,11,09-03-2025 00:00,19,8
2439,50,VIDEO,2406,357,69,25-08-2024 00:00,8,4
2440,12,SOCIAL MEDIA,1730,55,4,25-05-2025 00:00,17,4
2441,42,BLOG,1497,80,4,13-08-2024 00:00,15,16
2442,46,VIDEO,2720,257,40,20-12-2024 00:00,1,17
2445,13,VIDEO,4084,1741,748,26-02-2023 00:00,15,16
2446,14,BLOG,7236,938,386,01-04-2023 00:00,9,10
2447,3,BLOG,6715,2506,620,01-08-2023 00:00,2,2
2448,28,BLOG,560,82,7,26-05-2024 00:00,9,12
2450,14,SOCIAL MEDIA,5056,462,68,20-03-2024 00:00,18,11
2452,17,SOCIAL MEDIA,1023,87,5,10-06-2025 00:00,3,18
2453,37,SOCIAL MEDIA,483,7,0,11-11-2025 00:00,20,8
2454,5,BLOG,580,51,4,02-06-2025 00:00,3,8
2456,6,BLOG,1326,58,5,27-04-2025 00:00,3,12
2457,7,BLOG,605,74,9,24-12-2023 00:00,20,15
2458,40,BLOG,1095,62,4,13-07-2025 00:00,15,9
2459,10,SOCIAL MEDIA,2052,646,179,08-07-2023 00:00,12,10
2460,44,SOCIAL MEDIA,500,28,1,09-08-2025 00:00,12,17
2463,8,SOCIAL MEDIA,4036,810,287,22-01-2023 00:00,19,4
2464,41,VIDEO,6185,1208,339,03-01-2024 00:00,1,13
2465,19,VIDEO,680,12,0,20-11-2025 00:00,5,17
2466,29,BLOG,2758,284,47,28-12-2024 00:00,13,12
2467,15,SOCIAL MEDIA,1168,130,6,16-08-2024 00:00,6,2
2468,39,VIDEO,4517,961,118,20-07-2024 00:00,12,2
2469,25,BLOG,559,23,0,29-10-2025 00:00,4,2
2471,20,VIDEO,2380,1009,360,27-01-2023 00:00,13,5
2472,23,SOCIAL MEDIA,6509,971,205,12-03-2023 00:00,17,10
2473,5,VIDEO,1006,48,5,22-07-2024 00:00,19,17
2474,42,SOCIAL MEDIA,583,15,0,27-10-2025 00:00,14,4
2475,31,VIDEO,4244,1056,181,01-05-2024 00:00,8,5
2476,23,SOCIAL MEDIA,3915,1201,308,06-04-2023 00:00,2,19
2477,34,SOCIAL MEDIA,1799,179,6,04-05-2025 00:00,2,16
2478,10,BLOG,2640,295,32,20-12-2024 00:00,20,3
2479,15,VIDEO,4627,1593,511,06-08-2023 00:00,12,7
2480,46,VIDEO,394,28,4,16-03-2024 00:00,12,7
2481,9,BLOG,2523,262,30,09-05-2024 00:00,17,1
2482,43,VIDEO,5677,1446,115,09-01-2024 00:00,15,14
2484,23,VIDEO,89,8,0,10-03-2025 00:00,4,15
2485,12,VIDEO,3087,748,158,14-01-2023 00:00,18,1
2489,7,VIDEO,4029,791,85,08-06-2024 00:00,13,1
2490,43,SOCIAL MEDIA,2327,478,90,04-06-2024 00:00,7,15
2491,35,VIDEO,1364,306,58,20-12-2023 00:00,4,14
2492,24,BLOG,6240,2147,678,30-01-2023 00:00,11,10
2493,8,VIDEO,3120,323,104,06-09-2023 00:00,12,10
2494,49,SOCIAL MEDIA,5368,2010,766,25-08-2023 00:00,2,7
2495,27,BLOG,141,4,0,16-09-2025 00:00,8,7
2496,14,BLOG,1791,130,17,23-02-2025 00:00,19,3
2498,32,VIDEO,805,33,1,23-09-2025 00:00,18,2
2500,18,SOCIAL MEDIA,1602,429,76,10-04-2024 00:00,13,17
2503,5,BLOG,1505,439,126,04-03-2024 00:00,4,1
2504,11,BLOG,456,12,0,20-09-2025 00:00,13,17
2510,21,BLOG,6521,577,123,10-07-2023 00:00,8,1
2511,6,VIDEO,1515,75,1,29-05-2025 00:00,14,5
2512,14,VIDEO,979,46,1,22-07-2025 00:00,5,3
2513,6,BLOG,6599,2651,950,20-02-2023 00:00,20,14
2514,47,SOCIAL MEDIA,2410,703,215,06-01-2024 00:00,3,20
2516,31,SOCIAL MEDIA,602,12,0,19-12-2025 00:00,12,12
2518,5,SOCIAL MEDIA,815,31,0,26-11-2025 00:00,2,3
2519,25,BLOG,232,2,0,24-11-2025 00:00,15,16
2520,48,BLOG,1041,92,9,06-04-2025 00:00,7,7
2521,7,BLOG,3859,738,76,15-03-2024 00:00,6,16
2522,20,SOCIAL MEDIA,6279,2064,863,17-02-2023 00:00,1,16
2525,38,VIDEO,886,36,1,18-11-2025 00:00,2,16
2526,40,VIDEO,2438,779,79,05-01-2024 00:00,10,14
2528,50,VIDEO,765,18,0,16-07-2025 00:00,8,11
2530,3,BLOG,33,1,0,10-08-2025 00:00,11,1
2531,43,VIDEO,3222,1016,93,13-11-2023 00:00,7,1
2532,9,BLOG,3669,707,137,24-09-2024 00:00,12,16
2533,6,BLOG,1555,94,9,16-05-2025 00:00,17,19
2534,43,VIDEO,490,6,0,11-12-2025 00:00,6,17
2536,40,BLOG,184,7,0,21-11-2025 00:00,12,15
2537,38,SOCIAL MEDIA,1012,107,5,30-04-2025 00:00,5,13
2538,7,BLOG,5128,1485,307,06-01-2024 00:00,20,20
2539,1,VIDEO,1540,104,6,20-04-2025 00:00,17,10
2540,33,VIDEO,215,22,2,14-10-2023 00:00,19,20
2541,44,SOCIAL MEDIA,279,8,0,06-12-2025 00:00,9,1
2542,26,SOCIAL MEDIA,4522,467,162,16-04-2023 00:00,2,9
2543,8,BLOG,9032,1108,531,09-01-2023 00:00,10,2
2544,46,SOCIAL MEDIA,2505,786,246,06-07-2023 00:00,20,14
2545,27,BLOG,7226,1794,313,16-10-2023 00:00,13,18
2546,30,VIDEO,6158,1035,289,09-10-2023 00:00,7,1
2547,8,SOCIAL MEDIA,2612,554,133,18-03-2024 00:00,6,20
2548,37,VIDEO,2700,663,117,20-02-2023 00:00,6,7
2549,27,SOCIAL MEDIA,5278,472,72,24-10-2023 00:00,1,18
2551,3,SOCIAL MEDIA,2601,149,7,12-12-2024 00:00,15,2
2552,40,SOCIAL MEDIA,3259,182,24,02-11-2024 00:00,20,18
2553,10,BLOG,1813,52,5,22-05-2025 00:00,12,1
2555,30,SOCIAL MEDIA,183,14,2,23-09-2024 00:00,11,5
2556,20,BLOG,3284,337,28,14-12-2024 00:00,19,3
2557,35,VIDEO,2177,361,56,02-12-2023 00:00,3,4
2558,46,VIDEO,1892,208,6,07-03-2025 00:00,3,6
2559,40,BLOG,317,14,0,02-12-2025 00:00,19,7
2561,35,BLOG,5719,580,67,13-03-2024 00:00,9,12
2563,21,BLOG,4889,2067,546,20-03-2023 00:00,13,19
2567,12,SOCIAL MEDIA,105,24,4,17-07-2024 00:00,5,6
2568,40,SOCIAL MEDIA,513,42,3,08-05-2025 00:00,3,1
2569,46,BLOG,3935,252,25,25-04-2024 00:00,13,13
2570,17,SOCIAL MEDIA,6526,1814,231,29-12-2023 00:00,19,3
2572,43,VIDEO,4606,1538,425,07-12-2023 00:00,19,8
2573,49,BLOG,5130,1234,145,01-12-2023 00:00,5,1
2574,19,SOCIAL MEDIA,949,191,15,07-02-2024 00:00,18,10
2575,11,SOCIAL MEDIA,4079,550,111,03-05-2024 00:00,2,20
2576,14,VIDEO,3181,166,22,28-12-2024 00:00,2,5
2578,9,SOCIAL MEDIA,902,18,0,10-10-2025 00:00,2,7
2579,35,SOCIAL MEDIA,114,10,0,22-12-2024 00:00,12,15
2580,19,BLOG,4277,907,159,24-05-2024 00:00,14,9
2581,22,BLOG,4882,817,116,02-03-2024 00:00,17,13
2582,11,VIDEO,933,29,0,21-11-2025 00:00,4,9
2583,18,BLOG,104,2,0,11-11-2025 00:00,4,8
2584,33,SOCIAL MEDIA,905,239,52,04-05-2024 00:00,8,7
2585,19,BLOG,3312,787,197,15-04-2024 00:00,13,15
2586,14,VIDEO,625,27,0,18-09-2025 00:00,7,9
2587,3,BLOG,829,166,42,03-06-2024 00:00,2,11
2588,40,BLOG,570,25,0,02-11-2025 00:00,17,11
2589,44,BLOG,433,28,3,19-03-2025 00:00,16,16
2592,1,BLOG,881,72,4,04-05-2025 00:00,6,14
2593,9,VIDEO,5753,1060,273,20-01-2024 00:00,6,5
2594,50,VIDEO,1000,65,3,04-08-2025 00:00,9,6
2595,4,BLOG,2991,808,60,08-02-2024 00:00,19,1
2596,38,BLOG,927,32,0,04-12-2025 00:00,17,15
2597,37,BLOG,49,4,0,13-12-2024 00:00,4,10
2599,25,BLOG,5168,969,347,18-10-2023 00:00,8,18
2600,49,BLOG,7360,1951,450,11-01-2023 00:00,17,9
2601,40,VIDEO,4919,1253,235,08-03-2024 00:00,10,9
2602,5,SOCIAL MEDIA,3703,393,73,12-08-2024 00:00,14,19
2603,16,VIDEO,872,115,46,14-05-2023 00:00,7,6
2604,13,SOCIAL MEDIA,1972,127,4,21-12-2024 00:00,8,20
2605,47,SOCIAL MEDIA,252,2,0,28-10-2025 00:00,13,5
2606,32,BLOG,1725,435,88,11-04-2024 00:00,2,8
2607,36,SOCIAL MEDIA,3548,1019,129,12-11-2023 00:00,16,13
2609,42,SOCIAL MEDIA,4129,440,142,25-11-2023 00:00,17,7
2610,7,BLOG,1569,53,5,13-05-2025 00:00,7,7
2611,1,VIDEO,831,34,0,04-11-2025 00:00,10,9
2612,20,VIDEO,3003,694,62,31-03-2024 00:00,4,11
2613,24,BLOG,1547,348,49,25-06-2024 00:00,15,16
2614,15,BLOG,1879,72,3,20-02-2025 00:00,14,20
2615,46,VIDEO,2437,315,121,15-03-2023 00:00,3,11
2616,26,SOCIAL MEDIA,546,34,2,17-11-2024 00:00,13,1
2618,26,VIDEO,1608,184,7,08-04-2025 00:00,19,19
2620,37,SOCIAL MEDIA,8748,3546,980,24-03-2023 00:00,17,9
2622,35,BLOG,1851,202,8,09-03-2025 00:00,12,3
2623,6,VIDEO,1809,378,93,08-06-2024 00:00,18,10
2624,13,VIDEO,1469,108,7,19-07-2025 00:00,19,7
2625,46,VIDEO,2797,154,19,18-01-2025 00:00,12,11
2626,37,BLOG,7567,1222,494,18-05-2023 00:00,8,11
2627,25,VIDEO,315,13,0,29-08-2025 00:00,17,11
2629,7,BLOG,1513,300,28,25-11-2023 00:00,12,17
2632,29,BLOG,2161,117,10,01-05-2025 00:00,5,14
2633,20,SOCIAL MEDIA,4297,1051,123,24-07-2023 00:00,13,6
2635,36,BLOG,4411,967,73,24-07-2024 00:00,11,1
2636,10,VIDEO,7810,2034,196,06-05-2023 00:00,18,5
2638,5,BLOG,1871,169,22,28-01-2025 00:00,1,14
2639,3,VIDEO,102,5,1,07-06-2024 00:00,3,18
2640,23,SOCIAL MEDIA,3823,494,101,10-07-2024 00:00,19,6
2641,6,VIDEO,2607,161,8,02-02-2025 00:00,6,9
2644,4,BLOG,4136,1100,152,20-03-2024 00:00,3,20
2646,21,SOCIAL MEDIA,9249,3643,672,23-03-2023 00:00,9,15
2648,10,VIDEO,353,7,0,07-10-2025 00:00,7,5
2649,17,BLOG,369,15,0,25-11-2025 00:00,15,2
2651,47,SOCIAL MEDIA,6379,858,168,30-08-2023 00:00,10,2
2652,13,SOCIAL MEDIA,5935,2411,983,28-04-2023 00:00,18,17
2653,29,SOCIAL MEDIA,1620,55,2,02-04-2025 00:00,16,12
2654,39,VIDEO,2667,461,50,02-09-2024 00:00,9,18
2656,9,BLOG,882,13,0,28-11-2025 00:00,13,13
2658,19,BLOG,1087,348,69,11-10-2023 00:00,3,14
2659,40,BLOG,1244,104,14,21-10-2024 00:00,5,11
2660,31,VIDEO,4776,832,255,18-10-2023 00:00,9,6
2663,11,SOCIAL MEDIA,5396,910,414,03-04-2023 00:00,13,20
2664,46,BLOG,3541,1296,165,16-05-2023 00:00,4,3
2667,29,VIDEO,82,5,0,19-10-2024 00:00,12,17
